,headline,date,final_news,url
175,मुम्बइलय् फोटो पत्रकारया मंकाः बलात्कार ,"Sat Aug 24, 2013  12:31 am","मुम्बइलय् नीनिदँया छम्ह मिसा फोटो पत्रकारयात न्याम्ह मिजंतय्‌सं बलात्कार याःगु खः । मुम्बइया छगू टेक्सटाइल कारखानाय् फोटो कायेत वंम्ह उम्ह पत्रकारयात बिहिवाः बहनी बलात्कार याःगु खः । घटना लिपा उम्ह मिसायात अस्पताल भर्ना याःगु खःसा आः वया स्वास्थ्यस्थिति सुधारया अवस्थाय् दुगु धाःगु दु । प्रहरीया छानविन लिपा शुक्रवाः शंकास्पद छम्हेसित ज्वंगु दु । लुमंकेबहःजू, वंगु डिसेम्वरय् तिनि दिल्लीइ छम्ह मिसाया मंकाः (सामुहिक) बलात्कार जुयाः उम्ह मिसा वासः याकुयाकुं मदुगु खः । (किपा - बलात्कार लिपा जुयाच्वंगु प्रहरी छानविन)",https://www.nepalmandal.com/content/19762.html
176,"हजय् सीपिनिगु ल्याः म्हाेतिं ७१७, स्वम्ह नेपाःमि नं मन्त ","Fri Sep 25, 2015  5:16 am",साउदी अरबया मक्काया हजय् जूगु भागदौडय् लानाः सीपिनि ल्याः म्हाेतिं नं ७१७ थ्यंगु दुसा ८६३ मल्याक घाःपाः जूगु दु । सीपिं मध्यय् स्वम्ह नेपाःमि नं लाःगु दु । मीना धैगु थासय् शैतानयात ल्वहतं कयेकेगु क्रमय् थुगु घटना जूगु खः । मक्काय् निवाः न्ह्यः तिनि जूगु क्रेन दुर्घटनाय् १११ म्ह मनू सीगु खः ।,https://www.nepalmandal.com/content/20245.html
177,अमेरिका विश्वया हे दक्कले अप्वः कोरोना भाइरस संक्रमित देश ,"Fri Mar 27, 2020  7:12 am","अमेरिका विश्वया हे दक्कले अप्वः कोरोना भाइरस संक्रमित देश जूगु दु । थ्व समाचार तयार याःगु ईतक ८५३२७ म्ह मनू  कोरोना भाइरसं संक्रमित जूगु दुसा १३०५ मनूत मदये धुंकूगु दु । आःतक विश्वया एक सय ९ण् देशय् न्यनेधुंकूगु कोरोना भाइरसका कारण पाँच लाख ३४ हजार ३ सय ७५ म्ह मनू संक्रमण जुइधुंकूगु नं पुष्टि जूगु दु । गुकिइ एक लाख, १९ हजार ९ सय ७८ म्ह लने धुंकूगु दुसा २४ हजार व ७२ म्ह मदये धुंकूगु दु ।",https://www.nepalmandal.com/content/20282.html
178,सामाजिक दूरी अवज्ञा याःपिन्त सिंगापुरय् खुलातक जेल ,"Wed Apr 1, 2020  4:30 am",कोरोनाभाइरस संक्रमणया इलय् सिंगापुरया सरकारं घोषणा यानातःगु सामाजिक दुरी कायम मयाःपिन्त खुला तक जेलय् कुने फइगु जूगु दु । अनया स्वास्थ्य मन्त्रालयं जारी याःगु सुचं दुने थ्व खँ न्ह्यथनातःगु दु । जारी सुचं कथं छेंपिने छम्ह मनू व मेम्ह मनूया दथुइ छगू मिटरया दुरी कायम मयाःपिन्त व स्कूल व ज्यायापिने झिम्ह स्वयां यक्व मुनीपिन्त झिद्वः सिंगापुर डलर च्यागू लाख न्यय्द्वः नेपाली ध्यबा बराबरया जरिवाना यायेगु अथवा खुलातक जेलय् कुनेगु अथवा नितां यायेफइगु धयातःगु दु । सरकारं लकडाउन धकाः घोषणा यानातःगु इलय् म्वायेक म्वायेकं छेँनं पिहां वनीपिन्त नं थ्व नियम लागू जुइगु खँ सुचनय् न्ह्यथनातःगु दु । सिंगापुरय् आःतक ९२६ म्ह कोरोणा संक्रमण पुष्टि जूगु दुसा स्वम्ह मनू मदये धुंकूगु दु ।,https://www.nepalmandal.com/content/20292.html
179,अमेरिकाय् निगू लख मनूत मदइगु आशंका ,"Mon Mar 30, 2020  9:15 pm",अमेरिकाया चर्चित संक्रामक रोग विशेषज्ञ डाक्टर एन्थोनी फाउचीं अमेरिकाय् कोरोना भाइरसया हुनिं  छगू लखंनिसें निगूलखतक सिइफुगु धाःगु दु । डा. फाउचीं कोरोना संक्रमण अप्वयाच्वंगु क्रमको आधारमा सीएनएनलिसे खँ ल्हासें थुगु खँ धाःगु खः । अमेरिकाय् जक छगू लख ४३ हजार स्वयां अप्वः मनू कोरोना भाइरसपाखें संक्रमित जूगु दुसा २६०० म्ह स्वयां अप्वः मनूत मदये धुंकूगु दु । सेन्टर फर डिजीज कन्ट्रोल एन्ड प्रिभेन्शनया कथं अमेरिकाय् २०१० निसें दँय्दसं सीजनल फ्लूपाखें १२ हजार निसें ६१ हजार मनूत मदया च्वंगु दु । कोरोना भाइरसपाखें मदइपिनि ल्याः फ्लूपाखें मदइपिं स्वयां यक्व गुणा अप्वः खनेदु । ज्याथ जिथिपिं मध्यय् कोरोना भाइरसं मदइपिं फ्लू स्वयां ६ गुणा अप्वः जूगु धाःगु दु ।,https://www.nepalmandal.com/content/20286.html
180,अमेरिकाय् २ लाख ४० हजारतक सिइफुगु व्हाइट हाउसया अनुमान ,"Wed Apr 1, 2020  5:09 am","हलिमय् दक्कले अप्वः कोरोना भाइरस संक्रमण अप्वःगु देय् संयुक्त राज्य अमेरिकाय् २ लाख ४० हजारतक कोरोना भाइरसया कारणं सिइफुगु धाःगु दु । व्हाइट हाउसया आयोजनाय् याःगु पत्रकार सम्मेलनय् राष्ट्रपति डोनाल्ड ट्रम्पं थ्व खँ न्ह्यथंगु खः । राष्ट्रपति ट्रम्पं आः वइगु बाःछि अमेरिकाय् संक्रमण जूपिं व सिइपिं अप्वइगु खँ धाःगु दु । अमेकिाय् कोरोना भाइरसया संक्रमण पनेत सामाजिक दूरीया निर्देशन अप्रिल ३० तक अप्वयेकूगु दु । आःतक अमेरिकाय् १ लाख ८६ हजार व ४६ म्ह मनू कोरोना भाइरसपाखें संक्रमित जूगु दुसा ३८०७ म्ह मनू सिइ धुंकूगु दु । थुकिइ मध्यय् न्यूयोर्क राज्यय् दक्कले अप्वः अर्थात ७५,७९५ म्ह संक्रमण जूगु दुसा १५५० म्ह मनू सिइ धुंकूगु दु ।",https://www.nepalmandal.com/content/20293.html
181,बेलायतया प्रम बोरिस जोन्सन आइसीयूलय् ,"Tue Apr 7, 2020  1:33 am",कोरोना भाइरस संक्रमण जुयाच्वंम्ह बेलायतया प्रम बोरिस जोन्सनया स्वास्थ्य स्थिति स्यना वनेवं वयात आः आइसीयूलय् सारे याःगु दु । जोन्सनयात गुगु नं इलय् भ्यान्टिलेटर मालेफु धकाः वयात आइसीयूलय् यंगु धाःगु दु । लण्डनया स्थानिय ई कथं आइतवाः अनया सेन्ट थोमस अस्पतालय् जोन्सनयात भर्ना याःगु खः । थ्वया न्ह्यः कोरोना संक्रमण खनेदगुलिं छवाःतक व आइसोलेसनय् च्वंगु खः । अस्पतालय् तयाततं हे स्वास्थ्यस्थिति स्यनावंगुलिं आः आइसीयूलय् सारे याःगु खः ।,https://www.nepalmandal.com/content/20306.html
182,बेलायतं चीनपाखें न्याःगु टेस्टिङ किटं ज्या मबिल ,"Fri Apr 17, 2020  5:35 am",बेलायतं चीनया निगू कम्पनीमार्फत कोभिड १९ जाँचया लागि धकाः न्याःगु टेस्टिङ किटं ज्या मयाःगु ठहर याःगु दु । बेलायतं सोह्र लख पाउण्ड खर्च यानाः व सामान न्याःगु खः । बेलायतं अलटेष्ट बायोटेक व बन्डफो बायोटेक नांया कम्पनीपाखे उगु किट न्याःगु खः । उगु कम्पनीं स्वास्थ्य सुरक्षाया दक्वं मापदण्डहरु पूवंकागु धाःसां किटं बेलायतय् ज्या मबिइवं उकिया आलोचना शुरु जूगु दु । छुं ई न्ह्यः जक न्याःगु उगु सामान गुणस्तर मदुगु जूगुलिं दक्वं सामान हे लित बिइगु धकाः बेलायत सरकारं क्वःछिगु दु ।,https://www.nepalmandal.com/content/20319.html
183,चिकंया भाः  कुहां वनाः ऋणात्मक ,"Tue Apr 21, 2020  3:31 am",अमेरिकाय् कच्चा चिकंया भाः इतिहासय् हे न्हापांगु खुसिइ शून्यं स्वयां कुहां वनाः ऋणात्मक जूगु दु । अमरीकी चिकंया बेञ्जमार्क माने यानातःगु वेस्ट टेक्सस इन्टरमीडिएट (WTI) या भाः कुहां वनाः ऋणात्मक जूगु खः । कच्चा चिकंया माग म्हो जूगु व चिकं स्वथनेगु स्टोरेजया अभावं चिकंया भाः कुहांवंगु खः । कोरोनाभाइरसया संक्रमणं यानाः चिकं उपभोग मजुयाः कच्चा चिकं स्वथनेगु थाय्या अभाव ब्वलंगु दु । थबले हे रसिया व साउदी अरवं माःगु स्वयां यक्व चिकं आपूर्ति याःगु दु । थुकिंया हुनिं मे महिनाय् जुइगु चिकंया डेलिभरी भाः ऋणात्मक जूगु दुसा जून महिनाय् जुइगु डेलिभरी भाः नं तसकं म्हो थ्यंगु दु ।,https://www.nepalmandal.com/content/20326.html
184,नेपालय् धुँ संरक्षणया लागि डिक्याप्रिओपाखें ३० करोड तका ग्वहालि ,"Sun Nov 24, 2013  10:59 am",नांजाःम्ह हलिउड अभिनेता लियोनार्डो डिक्याप्रि‌ओं नेपालय् धुँया संरक्षणया लागि नेपाली ३० करोड तका (३० लाख अमेरिकी डलर) ग्वहालि याःगु दु । थःगु संस्था मार्फत डिक्याप्रिओं वर्ल्ड वाइल्डलाइफ फण्डयात थुगु ग्वहालि याःगु खः । नेपालय् बिइगु ग्वहालि ध्यबा सन् २०२२ दुने धुँया संख्या दुइ गुणा अप्वयेकेगु लागि छ्यलीगु धाःगु दु । वंगु मे महिनाय् डिक्याप्रिओं न्यूयोर्कय् छगू लिलाम ज्याझ्वः यानाः चन्दा म्हःगु खः ।,https://www.nepalmandal.com/content/19855.html
185,भारतीय मूलया मिसा न्हापांगु खुसिइ मिस अमेरिका ,"Mon Sep 16, 2013  1:20 pm","आयतबाः बहनी जूगु कासाय् मिस न्यूयोर्क नीना डावूलुरी मिस अमेरिका घोषणा जूगु दु । भारतीय मूलया मिसा मिस अमेरिका घोषणा जूगु थ्व न्हापांगु खुसिइ खः । अमेरिकाया ४९ राज्यया मिसातय्‌त लिफ्याना मिस अमेरिकाया ताज पुइधुंकाः पत्रकारतलिसे खँ ल्हासें नीनां थुगु संगठनं विविधता स्वीकारे याःगुलिं थः तसकं लय् तायागु खँ कन । मेखे भारतीय मूलया मिसा मिस अमेरिका घोषणा जुइवं ट्वीटर लगायतया सोसल मेडिया साइटय् नीना बारे नकारात्मक खं व्यापकता काःगु दु । अरवया मिसा मिस अमेरिका घोषणा जुल, नीना अलकाइदाया दुजः खः धैगु थेन्याःगु खँ ट्वीटरय् व्यापक जुयाच्वंगु दु ।",https://www.nepalmandal.com/content/19798.html
186,गुगलं लेनोभोयात मोटोरोला मिल ,"Thu Jan 30, 2014  3:49 am",टेक्नोलोजी कम्पनी गुगलं थःगु मोटोरोला मोबाइल फोन शाखा चिनिया कम्प्यूटर कम्पनी लेनोभोयात २.९ बिलियन डलरं म्यूगु दु । सन् २०१२ य् गुगलं मोटोरोला फोन कम्पनी १२.५ बिलियन डलरं न्याना काःगु खः । मोटोरोला शाखा म्यूसां एन्ड्रोइड व ट्याब्लेट सफ्टवेयरया पेटेन्ट गुगलं थःके हे तयेगु धाःगु दु । थ्व बाहेक करिव २००० पेटेन्ट धाःसा लेनोभोया सर्वाधिकारय् वनीगु जूगु दु ।,https://www.nepalmandal.com/content/19919.html
187,निया स्याञ्चेज जुल मिस युएसए २०१४ ,"Mon Jun 9, 2014  11:23 am","लस भेगस, नभादा राज्यया निया स्याञ्चेज थुगु दँया मिस युएसए जुइत ताःलाःगु दु । मय्‌जु स्याञ्चेज तेक्वान्डो कासाया ब्लाक बेल्ट कासामि खः । स्याञ्चेज २४ दँयाम्ह खः ।",https://www.nepalmandal.com/content/20054.html
188,जर्मनीं त्याकल विश्वकप ,"Mon Jul 14, 2014  3:21 am",१ - ० या गोल अन्तरय् विश्वकप फुटबल २०१४ जर्मनी देशं त्याकूगु दु । नियमित ९० मिनेटया कासाय् निगुलिं देशपाखें गोल याये मफयेवं ३० मिनेटया ई तंगु खः । कासाया ११३ गू मिनेटय् जर्मनीया कासामि मारियो गत्जें गोल यायेवं थुगु कासा जर्मनीं त्याकूगु खः । थ्वयालिसे जर्मनी प्यकःतक विश्वकप त्याकूगु स्वंगूगु देश जूगु दु । थ्वया न्ह्यः ब्राजिलं न्याकः व इटलीं प्यकः विश्वकप फुटबल त्याके धुंकूगु दु ।,https://www.nepalmandal.com/content/20083.html
189,मार्क जकरवर्ग गुगल संस्थापकत स्वयां तःमि ,"Sat Jul 26, 2014  5:05 am",फेसकुया संस्थापक मार्क जगरवर्ग गुगलया संस्थापकत स्वयां तःमि जूगु दु । थुगु महिनाय् फेसबुकया शेयरया भाः अप्वः जुजुं वनेवं जकरवर्ग नं तःमि जूगु खः । बिहिबाःतक जकरवर्गया कूल सम्पति ३३.३ विलियन डलर थ्यंगु दु जव कि गुगलया संस्थापक ल्यारी पेजया सम्पति ३३.२ विलियन डलर व सर्गे ब्रिनया सम्पति ३२.९ विलियन डलर आँकलन जूगु दु । शुक्रवाः फेसबुकया शेयर ७५ डलरय् कारोबार जूगु खः । यदि फेसबुकया शेयर २०० थ्यन धाःसा जकरवर्ग बिल गेट्स व कार्लोस स्लिमयात लिफ्यानाः विश्वया हे दक्कले तःमिम्ह मनू जुइ ।,https://www.nepalmandal.com/content/20098.html
190,माइक्रोसफ्टं १८ हजार कर्मचारी लिकाइगु ,"Fri Jul 18, 2014  12:00 am",नांजाःगु सफ्टवेयर कम्पनी माइक्रोसफ्टं विश्वभरी यानाः १८ हजार कर्मचारी लिकाइगु जूगु दु । थ्व ल्याः धैगु माइक्रोसफ्टया कूल कर्मचारीया १५ प्रतिशत खः । माइक्रोसफ्ट या हे इतिहासय् थुलिमच्छि कर्मचारी लिकायेत्यंगु थ्व न्हापांगु खुसिइ खः । माइक्रोसफ्टं थःगु प्राथमिकता डेस्कटप कम्प्युटिङ पाखें क्लाउड व मोबाइल कम्प्युटिङय् यंकेत व थःगु ज्या अझ सुचारु रुपं न्ह्याकेत कर्मचारीत लिकयाः ज्या न्ह्याकेत्यंगु धाःगु दु । माइक्रोसफ्टं लिकायेत्यंपिं १८ हजार कर्मचारीत मध्यय् करिव १२ हजार कर्मचारीत फोन कम्पनी नोकियापाखेया कर्मचारीत जुइगु धाःगु दु । वंगु अप्रिल महिनाय् माइक्रोसफ्टं नोकिया न्यानाकाःगु खः ।,https://www.nepalmandal.com/content/20089.html
191,हलिमया ल्होम्ह मनू रिकी मन्त ,"Sat Aug 23, 2014  11:03 am","एजेन्सी/ हलिमया हे दकले ल्होंम्ह मनूया धलखय् लाःम्ह रिकी नापुती मन्त । एजेन्सीयाकथं प्यसः किलो तौल दुम्ह स्वीगुदँया रिकी वंगु न्ह्यदँ न्ह्यःनिसें लासाय् लानाच्वंगु खः । माःगु स्वयाः आपालं नसा नयेगु बानीया हुनिं रिकी मदुगु न्ह्यथंगु दु । वयात जहान चेरिलं नकतिनिम्ह मचायात बिचाः यायेथें यानाः बिचाः यानाः वयाच्वंगु खः । रिकी हलिमया दकले ल्होंपिं झिम्हम्ह मनूमध्ये खुम्हम्ह मनू तयातःगु थाय् गुआमय् च्वना वयाच्वंगु खः । रिकीयात चिकित्सकं नसा नयेगुलिइ म्हो यायेत व थःगु तौल म्हो यायेत इलय् ब्यलय् सुझाब बियाः वयाच्वंगु खः । तर, वयागु म्हधिकलय् खासै कमी वःगु मदु, उकिं रिकी तनावय् लानाः वयाच्वंगु खःसा गैस्ट्रीकया सर्जरीया नितिं अमेरिकाया टेक्सासमा छम्ह मिसा एन्जी फ्लोर्सथाय् नं वंगु खः । अनंलिपा वयागु बजन ८० किलोग्रामतक्क म्हो जूगु नं खः । सर्जरीया हुनिं वयागु प्वा ८० प्रतिशत म्हो जूगु खः । अझ दुःखया खँ थःगु म्हधिकःयात म्हो मयाःगु हे हुनिं लिपावना रिकी व चेरिलया स्वापू नापं त्वाःदगु नापं न्ह्यःथंगु दु । अनंलिपा याकःचा जूम्ह रिकी वासःया माध्यमं जक म्वानाः वयाच्वंगु खः ।",https://www.nepalmandal.com/content/20108.html
192,युक्रेनय् संकट : ,"Thu Aug 28, 2014  6:13 pm","एजेन्सी/ रुस समर्थित पृथकतावादी नेतातय्सं पूर्वी युक्रेनमा स्वद्वःनिसें प्यद्वः रसियन नागरिकत क्रमबद्ध रूपं ल्वापुइ दुगु न्ह्यःथंगु दु । उगु ल्वापुइ आपालं पूर्व जागिरदारपिं लिसे छुं ई न्ह्यःजक जागिर त्वःतूपिं कर्मचारीपिं दुगु अलेक्जेन्डर जार्खचेनकों छगू रुसी टेलिभिजनयात न्ह्यःथंगु दु । वय्कलं विद्रोहीतय्सं युक्रेनया मू शहरलिक्क दुगु केन्द्रीय बन्दरगाह नियन्त्रणय् कायेगु नापं न्ह्यःथंगु दु । रिपोर्टय् बियातःगु जानकारीकथं उमिसं नोभोजोभ्स्क शहर व अनया बन्दरगाह नियन्त्रणय् काःगु बीबीसीं न्ह्यःथंगु दु । रुसी जनसमूहं सीमाना पार यानाः आक्रमण यानाच्वंपिं विद्रोहीतय्त ग्वाहालि याःगु द्वपं नापं ब्यूगु दु तर, मस्कों ल्वाभःधारी विद्रोहीतय्त जनतां ग्वाहालि याःगु धइगु खँया खण्डन याःगु दु । रुसं युक्रेनी फोर्सयात डोनेट्स व लुहानस्क शहरपाखें अझ उत्तरपाखे ख्यानाः छ्वयेत स्वःगु शंका याःगु दु । थुखे जर्मन चान्सलर एञ्जेला मार्केलं रुसी राष्ट्रपति भ्लादिमिर पुटिनं लिपांगु अवस्थाया रिर्पोटबारे प्रष्ट यायेत इनाप याःगु दु । अथेहे फ्रान्सेली राष्ट्रपति फ्रान्सिको होल्याण्डं रुसी सेना युक्रेनय् दत्तले बांमलाइगु न्ह्यःथंगु दु ।",https://www.nepalmandal.com/content/20134.html
193,"इजिप्टय् ""कू"", मोर्सी सेनाया हिरासतय् ","Thu Jul 4, 2013  3:14 pm",इजिप्टया सेनां देशया संविधान निलम्बनया घोषणा यासें राष्ट्रपति मोहम्मद मोर्सीयात पदं चीकूगु दु । सेना प्रमुख अब्दुल फत्तह अल सिसीं टेलिभिजनपाखें सम्बोधन यासें संवैधानिक अदालतया मुख्य न्यायधिस अदली मन्सुरं न्हूम्ह राष्ट्रपतिया चुनाव मजूतले सत्ता कायेगु घोषणा याःगु दु । देशया संकट ज्यंकेत वा सैन्य हस्तक्षेप नितिं तयार जुइत धयादिसें राष्ट्रपतियात बिउगु ४८ घौया अल्टिमेटम क्वचायेवं सेनां उकथं पलाः ल्ह्वंगु खः । थःगु सम्बोधनय् सेना प्रमुख सिसीं राष्ट्रपति मोर्सी इजिप्टया नागरिकया माग पूवंकेत ताःमलाःगु धासें देशया बहुमतया आह्वान विरुद्ध सेना म्हुतु व मिखा बन्द याना च्वनेमफइगु जूगुलिं हस्तक्षेत यायेमाःगु धयादिल । सेनां राष्ट्रपति मोर्सीया नापनापं वय्कःया फ्रिडम एण्ड जस्टिस पार्टीया शीर्ष नेतायात बन्दी याःगु दु । सेना प्रमुखया सम्बोधन लिपा मुस्लिम ब्रदरहुडया स्वामित्वय् दुगु टेलिभिजन बन्द याकूगु व मिश्र ट्वान्टीफाइभ च्यानलया व्यवस्थापकयात नं ज्वंगु अन्तराष्ट्रिय सञ्चारमाध्यमं न्ह्यथंगु दु । सुरक्षा फौजं अल जजिराया इजिप्ट टेलिभिजन च्यानल मुबासेर मिश्रय् छापा मारेयाःगु नापं आपालं ज्यामितय्त ज्वंगु दु । राष्ट्रपति मोर्सीं सेनाया पलाःयात सैन्य कू धकाः कुंखिउगु दु । मोर्सीया राजीनामाया माग याना वयाच्वंपिं प्रदर्शनकारीतसें लसता प्वंकूगु दुसा समर्थकतय्सं विरोधी व सेनाया न्ह्यःने क्वमछुइगु धाःगु दु । सेनां राजधानी कायरो नियन्त्रणय् काःगु दु ।,https://www.nepalmandal.com/content/19639.html
194,म्याराडोनायात अमेरिकां भिसा मब्यू ,"Fri Jul 19, 2013  11:11 pm",फलोरिडाय् थःगु विदा माने यायेगु प्लान दयेका तःम्ह म्याराडोनायात अमेरिकां भिसा बिइगु अस्वीकार याःगु दु । अर्जेन्टिनया नांजाःम्ह कासामि डिएगो म्यारोडोनां तःगु भिसा आवेदनयात दुबईस्थित अमेरिकी दुतावासं अस्वीकृत याःगु खः । म्याराडोनायात भिसा मबिइगुलिइ राजनीतिक कारण दुगु खँ अन्तर्राष्ट्रिय समाचार संस्थातय्‌सं धाःगु दु । अमेरिकाया दुस्मन धकाः म्हस्यूपिं नेतापिं फिडेल क्यास्ट्रो व हुगो चाभेज म्याराडोनाया सतीपिं पासापिं खः । इमिसं वारम्वार अमेरिका विरोधी ज्या याना वयाच्वंगु व इपिं निम्हं नेतातय्त म्याराडोनां सर्मथन याना वयाच्वंगु दु ।,https://www.nepalmandal.com/content/19672.html
195,रोहानी इरानया न्हूम्ह राष्ट्रपति ,"Sun Jun 16, 2013  9:03 am",इरानया राष्ट्रपतिइ सुधारवादी नेता हसन रोहानी त्याःगु दु । थ्यंमथ्यं ३ गू करोड ६८ गू लख मत कयाः रोहानी राष्ट्रपतिइ त्याःगु खः । थ्व नापनापं रोहानीं राष्ट्रपति मोहम्मद अहमदिनेजादयात प्रतिस्थापन याःगु दु । इरानया संविधान कथं ५० गू प्रतिशत स्वयां अप्वः मत प्राप्त यायेवं रोहानीयात विजयी घोषणा याःगु खः । रोहानीइ राष्ट्रपतिइ निर्वाचित जुइवं अमेरिकां परमाणु ज्याझ्वःया विषयस तप्यंक वार्ता यायेत तयार दुगु न्ह्यथंगु दु । तर अमेरिकां रोहानीयात औपचारिक भिन्तुना धाःसा मबिउनिगु नं बिबिसीं न्ह्यथंगु दु ।,https://www.nepalmandal.com/content/19626.html
196,बेलायती राजकुमारया काय् बुल ,"Tue Jul 23, 2013  5:44 am",बेलायती राजकुमार विलियम व केट मिडल्टनया सोमवाः सनिलय् काय् बूगु दु । बेलायतया लण्डन अस्पतालय् न्हिनय् ४:२४ ताः इलय् इमि काय् बूगु खः । मचाया ग्यसु ८ पाउण्ड व ६ ‌औश दुगु व मां काय् निम्हेसियां स्वास्थ्य बांलाःगु धाःगु दु । मचा बूगुया खबर ट्वीटरपाखें न्हापालाक्क पिहांवःगु खःसा केन्सिङटन प्यालेसपाखें प्रेश विज्ञप्ति नं पिदंगु दु ।,https://www.nepalmandal.com/content/19676.html
197,स्पेनय् जूगु रेल दुर्घटनाय् ७७ म्ह सित ,"Thu Jul 25, 2013  9:25 pm",स्पेनया सान्टियागो डे कोम्पोस्टेला शहरया पिने गालिसिया क्षेत्रय् बुधवाः चान्हय् जूगु छगू रेल दुर्घटनाय् लानाः म्होतिं ७७ म्ह सीगु दु । उगु दुर्घटनाय् मेपिं १४३ म्ह मनूत घाःपाः जूगु अधिकारीतसें विहिवाः न्ह्यथंगु दु । दुर्घटना जूगु उगु रेलपाखें ७३ म्हेसिगु सीम्ह तत्काल हे लिकाःगु खःसा ४ म्हेसिगु अस्पतालय् वासः यायेगु झ्वलय् सीगु खः । उत्तर पश्चिम क्षेत्र गालिसियाया सान्टियागो डे कोम्पोस्टेला स्टेशनपाखे उच्चगतिइ वःगु उगु रेल अकस्तमात लिगं पिहांवनाः दुर्घटना जूगु खःसा उगु रेलय् कर्मचारीतलिसें २१८ म्ह यात्रुत च्वनावनाच्वंगु समाचारय् न्ह्यथनातःगु दु । उगु रेल दुर्घटना लिपा तसकं सः पिहांवःगु प्रत्यक्षदर्शीतसें धाःगु दु ।,https://www.nepalmandal.com/content/19686.html
198,द्वन्दया झ्वलय् रासायनिक ल्वाभःया छ्यलाबुलायात कयाः वार्ता जुइगु ,"Thu Jul 25, 2013  9:40 pm",सिरियाय् न्ह्यानाच्वंगु द्वन्दया झ्वलय् रासायनिक ल्वाभःया छ्यलाबुला जूगु धइगु विषयस वार्ता यायेग नितिं संयुक्त राष्ट्र संघीय दूत विहिवाः सिरिया थ्यंगु दु । राष्ट्र संघया निम्ह दूत सिरियाया राजधानी दमास्कस थ्यंगु थी थी अन्तराष्ट्रिय समाचार संस्थां न्ह्यथंगु दु । रासायनिक ल्वाभः छ्यलाबुला सम्बन्धि अध्ययन यायेगु नितिं सिरिया थ्यंपिं स्वीडेनया बैज्ञानिक अके सेल्सटोम व संयुक्त राष्ट्र संघया निशस्त्रीकरण सम्बन्धि ज्याझ्वःया प्रमुुख एन्जेला कानें हिंसाया झ्वलय् सरकारी सेनां छ्यःगु ल्वाभलय् रासायनिक नापं घातक बस्तुया छ्यलाबुलायात कयाः अनुसन्धान याइ । सिरियाया प्रतिपक्षी विद्रोहीतसें थ्यंमथ्यं २८ ला न्ह्यःनिसें न्ह्यानाच्वंगु हिंसात्मक आन्दोलनया झ्वलय् अनया सेनां रासायनिक बस्तु तयातःगु घातक ल्वाभः छ्यलाच्वंगु जानकारी बिउगु खः । सिरियाय् सन् २०११ या मार्च महिनानिसें राष्ट्रपति बसार अल असदया राजीनामाया माग यासें न्ह्याःगु शान्तिपूर्ण आन्दोलन आः धाःसा गृहयुद्धय् परिणत जुइधुंकूगु दु । आन्दोलनया झ्वलय् थ्यंमथ्यं छगू लख स्वया. अप्वः मनूत सीधुंकूगु दुसा द्वलंद्वः नागरिक बेपत्ता व उलिहे ल्याखय् घाःपाः जूगु न्ह्यथंगु दु । सिरियाय् जुयाच्वंगु रक्तपात दिकेगु नितिं वइगु महिनाय् जेनेभाय् शान्ति सम्मेलन याइगु जूगु दुसां उकिया नितिं तिथि धाःसा अझं क्वःछिउगु मदुनि ।,https://www.nepalmandal.com/content/19687.html
199,काश्मिरय् न्याम्ह भारतीय सैनिकया हत्या ,"Tue Aug 6, 2013  9:47 pm",भारत अधिनस्थ काश्मिरया छगू सैनिक चौकी पाकिस्तानी सैनिकं सोमवाः चान्हय् न्याम्ह भारतीय सैनिकयात स्याःगु भारतीय अधिकारीतसें न्ह्यथंगु दु । पाकिस्तानी सैनिकं प्रत्यक्ष कथं भारतीय सैनिक चौकी आक्रमण यानाः न्याम्ह भारतीय सैनिकतय्त स्यानाबिउगु वरिष्ठ सैनिक अधिकारीयात उद्दृत यासें एएफपी समाचार संस्थां न्ह्यथंगु दु । उगु आक्रमण प्रान्तीय राजधानी श्रीनगर स्वयां निसः किलोमिटर तापाक्क लाःगु क्षेत्रय् जूगु धाःगु दु । थुकियात सोमवाः चान्हय् हे भारतीय रक्षा मन्त्रालयं पुष्टि यायेधुंकूगु दु । पाकिस्तानं भारतलिसे हाकनं शान्ति वार्ताया प्रस्ताव तःगु छन्हु लिपा हे उकथंया आक्रमण जूगु खः । थ्वहे दथुइ पाकिस्तानं धाःसा पाकिस्तानी सैनिकपाखें भारतीय सैनिक स्याःगु समाचारयात अस्वीकार याःगु दु । पाकिस्तानी सैनिकं मंगलवाः छगू विज्ञप्ती पिथसें उगु हत्याया समाचारया खण्डन याःगु दु ।,https://www.nepalmandal.com/content/19724.html
